Date,Open,High,Low,Close,Adj Close,Volume
2021-12-20,3657.649902,3674.709961,3629.610107,3669.050049,3669.050049,0
2021-12-21,3705.330078,3713.679932,3670.159912,3693.020020,3693.020020,0
2021-12-22,3715.199951,3759.669922,3699.060059,3746.750000,3746.750000,0
2021-12-23,3745.520020,3751.370117,3691.040039,3704.600098,3704.600098,0
2021-12-24,3700.340088,3703.719971,3653.629883,3702.719971,3702.719971,0
2021-12-27,3711.770020,3742.120117,3709.189941,3740.629883,3740.629883,0
2021-12-28,3766.500000,3790.439941,3751.000000,3777.560059,3777.560059,0
2021-12-29,3756.540039,3770.090088,3727.350098,3741.070068,3741.070068,0
2021-12-30,3753.919922,3789.610107,3740.929932,3787.260010,3787.260010,0
2022-01-03,3825.300049,3866.149902,3823.500000,3852.500000,3852.500000,0
2022-01-04,3880.199951,3892.330078,3846.810059,3873.489990,3873.489990,0
2022-01-05,3857.899902,3875.250000,3805.060059,3815.050049,3815.050049,0
2022-01-06,3758.679932,3784.169922,3720.169922,3753.290039,3753.290039,0
2022-01-10,3798.429932,3806.840088,3726.729980,3738.679932,3738.679932,0
2022-01-11,3764.560059,3800.909912,3751.449951,3785.290039,3785.290039,0
2022-01-12,3797.310059,3841.719971,3783.919922,3829.949951,3829.949951,0
2022-01-13,3814.979980,3818.969971,3664.479980,3674.729980,3674.729980,0
2022-01-14,3703.899902,3723.620117,3512.030029,3596.979980,3596.979980,0
2022-01-17,3633.010010,3651.360107,3501.939941,3560.350098,3560.350098,0
2022-01-18,3527.770020,3534.560059,3297.120117,3328.939941,3328.939941,0
2022-01-19,3290.310059,3500.270020,3256.600098,3436.820068,3436.820068,0
2022-01-20,3519.020020,3533.610107,3403.739990,3516.020020,3516.020020,0
2022-01-21,3420.120117,3503.840088,3407.270020,3439.250000,3439.250000,0
2022-01-24,3426.189941,3426.469971,3158.459961,3235.280029,3235.280029,0
2022-01-25,3316.979980,3330.899902,3229.449951,3258.739990,3258.739990,0
2022-01-26,3341.709961,3412.149902,3276.060059,3357.659912,3357.659912,0
2022-01-27,3296.469971,3525.939941,3284.489990,3455.929932,3455.929932,0
2022-01-28,3508.570068,3534.399902,3446.010010,3488.600098,3488.600098,0
2022-01-31,3524.110107,3566.050049,3518.550049,3530.379883,3530.379883,0
2022-02-01,3564.550049,3584.709961,3531.350098,3548.169922,3548.169922,0
2022-02-02,3574.870117,3580.219971,3516.169922,3543.800049,3543.800049,0
2022-02-03,3498.760010,3519.229980,3446.649902,3471.179932,3471.179932,0
2022-02-04,3499.320068,3556.320068,3464.139893,3471.010010,3471.010010,0
2022-02-07,3511.389893,3521.260010,3437.929932,3470.780029,3470.780029,0
2022-02-08,3497.179932,3551.649902,3487.639893,3551.649902,3551.649902,0
2022-02-09,3593.000000,3638.929932,3580.449951,3638.929932,3638.929932,0
2022-02-10,3628.510010,3655.760010,3592.750000,3655.760010,3655.760010,0
2022-02-11,3579.689941,3596.739990,3514.120117,3546.620117,3546.620117,0
2022-02-14,3442.820068,3524.870117,3404.350098,3481.379883,3481.379883,0
2022-02-15,3532.000000,3614.149902,3514.979980,3600.290039,3600.290039,0
2022-02-16,3682.939941,3683.949951,3608.010010,3646.409912,3646.409912,0
2022-02-17,3588.270020,3595.120117,3498.199951,3511.080078,3511.080078,0
2022-02-18,3547.040039,3565.520020,3371.050049,3393.310059,3393.310059,0
2022-02-21,3458.729980,3460.419922,2910.489990,3036.879883,3036.879883,0
2022-02-22,2909.399902,3113.399902,2756.459961,3084.739990,3084.739990,0
2022-02-24,2735.879883,2740.310059,1681.550049,2058.120117,2058.120117,0
2022-02-25,2261.330078,2552.459961,2256.090088,2470.479980,2470.479980,0
2022-03-24,2474.520020,2761.169922,2447.679932,2578.510010,2578.510010,0
2022-03-25,2620.620117,2664.739990,2470.689941,2484.129883,2484.129883,0
2022-03-28,2479.489990,2484.570068,2407.199951,2430.699951,2430.699951,0
2022-03-29,2442.429932,2538.199951,2363.620117,2408.489990,2408.489990,0
2022-03-30,2437.919922,2513.030029,2437.919922,2513.030029,2513.030029,0
2022-03-31,2535.320068,2703.510010,2533.389893,2703.510010,2703.510010,0
2022-04-01,2714.620117,2817.719971,2714.620117,2759.639893,2759.639893,0
2022-04-04,2775.060059,2835.459961,2682.340088,2787.689941,2787.689941,0
2022-04-05,2796.560059,2808.270020,2576.340088,2662.790039,2662.790039,0
2022-04-06,2641.790039,2696.969971,2594.949951,2611.429932,2611.429932,0
2022-04-07,2618.260010,2653.850098,2618.260010,2635.389893,2635.389893,0
2022-04-08,2649.159912,2656.719971,2554.719971,2592.719971,2592.719971,0
2022-04-11,2596.169922,2623.639893,2557.159912,2557.159912,2557.159912,0
2022-04-12,2559.219971,2570.780029,2472.280029,2540.989990,2540.989990,0
2022-04-13,2546.639893,2558.860107,2517.439941,2528.419922,2528.419922,0
2022-04-14,2530.899902,2533.770020,2403.860107,2404.729980,2404.729980,0
2022-04-15,2403.159912,2431.909912,2353.129883,2424.989990,2424.989990,0
2022-04-18,2430.909912,2447.580078,2338.360107,2342.629883,2342.629883,0
2022-04-19,2342.530029,2344.370117,2216.610107,2317.459961,2317.459961,0
2022-04-20,2326.030029,2374.870117,2271.719971,2330.729980,2330.729980,0
2022-04-21,2334.969971,2341.209961,2260.679932,2271.050049,2271.050049,0
2022-04-22,2271.179932,2290.040039,2223.729980,2232.229980,2232.229980,0
2022-04-25,2236.320068,2237.449951,2168.179932,2186.219971,2186.219971,0
2022-04-26,2190.969971,2347.919922,2190.969971,2318.459961,2318.459961,0
2022-04-27,2326.270020,2427.469971,2305.469971,2424.280029,2424.280029,0
2022-04-28,2434.860107,2505.939941,2379.120117,2383.659912,2383.659912,0
2022-04-29,2390.830078,2448.520020,2390.830078,2445.169922,2445.169922,0
2022-05-04,2444.250000,2464.600098,2373.159912,2373.159912,2373.159912,0
2022-05-05,2379.040039,2412.810059,2379.040039,2404.800049,2404.800049,0
2022-05-06,2405.169922,2406.780029,2372.520020,2393.030029,2393.030029,0
2022-05-11,2391.909912,2414.870117,2367.479980,2387.139893,2387.139893,0
2022-05-12,2382.330078,2386.159912,2283.310059,2297.889893,2297.889893,0
2022-05-13,2309.979980,2321.909912,2283.100098,2307.500000,2307.500000,0
2022-05-16,2308.199951,2379.350098,2306.060059,2364.600098,2364.600098,0
2022-05-17,2378.080078,2425.169922,2371.929932,2424.100098,2424.100098,0
2022-05-18,2438.000000,2490.169922,2438.000000,2445.300049,2445.300049,0
2022-05-19,2454.360107,2454.830078,2414.629883,2436.570068,2436.570068,0
2022-05-20,2441.560059,2451.020020,2365.810059,2373.260010,2373.260010,0
2022-05-23,2379.659912,2389.419922,2300.770020,2301.850098,2301.850098,0
2022-05-24,2300.110107,2317.919922,2229.219971,2293.620117,2293.620117,0
2022-05-25,2300.149902,2340.179932,2291.129883,2340.179932,2340.179932,0
2022-05-26,2348.439941,2415.030029,2327.290039,2413.060059,2413.060059,0
2022-05-27,2424.699951,2439.889893,2399.919922,2407.590088,2407.590088,0
2022-05-30,2418.209961,2433.040039,2376.439941,2400.389893,2400.389893,0
2022-05-31,2400.750000,2400.750000,2351.739990,2355.750000,2355.750000,0
2022-06-01,2349.840088,2385.639893,2338.899902,2374.600098,2374.600098,0
2022-06-02,2374.669922,2382.229980,2337.530029,2340.169922,2340.169922,0
2022-06-03,2341.550049,2348.030029,2286.820068,2308.030029,2308.030029,0
2022-06-06,2308.350098,2321.750000,2277.209961,2282.159912,2282.159912,0
2022-06-07,2281.300049,2294.399902,2239.719971,2291.620117,2291.620117,0
2022-06-08,2296.620117,2342.689941,2296.620117,2318.850098,2318.850098,0
2022-06-09,2321.570068,2323.389893,2275.219971,2293.989990,2293.989990,0
2022-06-10,2282.810059,2296.100098,2273.949951,2285.520020,2285.520020,0
2022-06-14,2280.020020,2308.429932,2261.260010,2289.750000,2289.750000,0
2022-06-15,2290.760010,2320.399902,2282.790039,2318.959961,2318.959961,0
2022-06-16,2321.520020,2374.239990,2317.870117,2369.750000,2369.750000,0
2022-06-17,2373.070068,2382.489990,2345.399902,2353.979980,2353.979980,0
2022-06-20,2358.260010,2404.399902,2357.330078,2404.399902,2404.399902,0
2022-06-21,2407.629883,2415.590088,2357.270020,2358.810059,2358.810059,0
2022-06-22,2348.040039,2373.520020,2320.870117,2373.520020,2373.520020,0
2022-06-23,2375.600098,2404.540039,2350.100098,2404.540039,2404.540039,0
2022-06-24,2405.310059,2414.020020,2372.050049,2391.510010,2391.510010,0
2022-06-27,2387.550049,2417.060059,2384.320068,2417.060059,2417.060059,0
2022-06-28,2419.149902,2419.810059,2392.260010,2408.750000,2408.750000,0
2022-06-29,2407.489990,2407.489990,2370.409912,2378.550049,2378.550049,0
2022-06-30,2380.030029,2407.199951,2184.709961,2204.850098,2204.850098,0
2022-07-01,2197.899902,2237.919922,2165.129883,2206.610107,2206.610107,0
2022-07-04,2208.699951,2240.830078,2197.389893,2204.659912,2204.659912,0
2022-07-05,2214.389893,2238.729980,2187.570068,2226.639893,2226.639893,0
2022-07-06,2227.020020,2273.239990,2214.040039,2221.879883,2221.879883,0
2022-07-07,2221.020020,2239.590088,2206.159912,2226.649902,2226.649902,0
2022-07-08,2225.020020,2234.550049,2202.520020,2222.510010,2222.510010,0
2022-07-11,2213.550049,2224.350098,2156.360107,2162.340088,2162.340088,0
2022-07-12,2160.739990,2160.739990,2105.260010,2133.770020,2133.770020,0
2022-07-13,2138.139893,2142.510010,2064.580078,2073.679932,2073.679932,0
2022-07-14,2073.790039,2105.610107,2049.439941,2063.300049,2063.300049,0
2022-07-15,2069.020020,2109.520020,2056.820068,2109.520020,2109.520020,0
2022-07-18,2119.020020,2127.959961,2083.010010,2096.419922,2096.419922,0
2022-07-19,2089.280029,2089.280029,2047.329956,2071.280029,2071.280029,0
2022-07-20,2076.239990,2098.919922,2067.370117,2075.239990,2075.239990,0
2022-07-21,2075.989990,2075.989990,2022.160034,2053.639893,2053.639893,0
2022-07-22,2056.159912,2099.679932,2053.199951,2096.750000,2096.750000,0
2022-07-25,2099.810059,2132.750000,2090.219971,2128.959961,2128.959961,0
2022-07-26,2135.889893,2192.419922,2135.889893,2192.419922,2192.419922,0
2022-07-27,2198.959961,2220.820068,2184.709961,2196.219971,2196.219971,0
2022-07-28,2204.010010,2213.209961,2169.209961,2189.159912,2189.159912,0
2022-07-29,2187.669922,2213.810059,2181.070068,2213.810059,2213.810059,0
2022-08-01,2213.750000,2220.729980,2178.979980,2180.090088,2180.090088,0
2022-08-02,2176.570068,2178.810059,2137.300049,2137.300049,2137.300049,0
2022-08-03,2138.760010,2156.540039,2123.919922,2123.919922,2123.919922,0
2022-08-04,2126.389893,2137.830078,2111.870117,2116.580078,2116.580078,0
2022-08-05,2120.129883,2124.600098,2052.080078,2054.290039,2054.290039,0
2022-08-08,2106.500000,2119.409912,2086.979980,2088.399902,2088.399902,0
2022-08-09,2090.370117,2136.800049,2071.719971,2136.800049,2136.800049,0
2022-08-10,2138.810059,2158.870117,2128.590088,2151.500000,2151.500000,0
2022-08-11,2157.169922,2174.899902,2128.379883,2133.110107,2133.110107,0
2022-08-12,2133.929932,2150.899902,2117.080078,2147.330078,2147.330078,0
2022-08-15,2147.760010,2165.750000,2139.449951,2165.120117,2165.120117,0
2022-08-16,2172.399902,2208.330078,2168.060059,2208.330078,2208.330078,0
2022-08-17,2213.429932,2225.050049,2186.860107,2188.560059,2188.560059,0
2022-08-18,2188.419922,2197.919922,2176.020020,2194.310059,2194.310059,0
2022-08-19,2199.600098,2199.600098,2179.560059,2195.159912,2195.159912,0
2022-08-22,2193.290039,2231.219971,2187.040039,2228.110107,2228.110107,0
2022-08-23,2230.739990,2261.590088,2230.739990,2260.080078,2260.080078,0
2022-08-24,2263.570068,2273.649902,2243.080078,2248.219971,2248.219971,0
2022-08-25,2249.389893,2266.179932,2234.870117,2246.340088,2246.340088,0
2022-08-26,2248.979980,2268.889893,2239.659912,2268.889893,2268.889893,0
2022-08-29,2267.429932,2296.330078,2263.989990,2296.330078,2296.330078,0
2022-08-30,2299.280029,2314.530029,2292.439941,2306.620117,2306.620117,0
2022-08-31,2377.020020,2423.120117,2368.419922,2400.080078,2400.080078,0
2022-09-01,2401.979980,2448.500000,2380.010010,2445.770020,2445.770020,0
2022-09-02,2443.760010,2474.709961,2431.540039,2471.449951,2471.449951,0
2022-09-05,2472.100098,2488.439941,2440.879883,2488.439941,2488.439941,0
2022-09-06,2487.760010,2492.149902,2382.239990,2425.330078,2425.330078,0
2022-09-07,2422.879883,2436.639893,2394.560059,2401.570068,2401.570068,0
2022-09-08,2397.590088,2407.389893,2378.300049,2390.270020,2390.270020,0
2022-09-09,2391.689941,2426.810059,2391.689941,2426.060059,2426.060059,0
2022-09-12,2419.770020,2465.219971,2413.550049,2449.649902,2449.649902,0
2022-09-13,2459.750000,2465.550049,2438.800049,2446.889893,2446.889893,0
2022-09-14,2439.959961,2439.959961,2400.139893,2435.889893,2435.889893,0
2022-09-15,2434.790039,2457.020020,2418.300049,2446.590088,2446.590088,0
2022-09-16,2446.090088,2469.020020,2427.679932,2435.179932,2435.179932,0
2022-09-19,2436.479980,2453.030029,2427.189941,2430.540039,2430.540039,0
2022-09-20,2430.530029,2436.300049,2171.919922,2215.669922,2215.669922,0
2022-09-21,2052.889893,2186.429932,2002.729980,2130.709961,2130.709961,0
2022-09-22,2138.389893,2216.850098,2138.389893,2190.870117,2190.870117,0
2022-09-23,2192.110107,2192.679932,2071.370117,2089.870117,2089.870117,0
2022-09-26,2054.560059,2054.560059,1841.420044,1933.349976,1933.349976,0
2022-09-27,1930.579956,1975.319946,1904.239990,1953.459961,1953.459961,0
2022-09-28,1978.890015,2018.989990,1948.250000,1963.859985,1963.859985,0
2022-09-29,1998.239990,2005.800049,1917.619995,1953.770020,1953.770020,0
2022-09-30,1977.750000,2005.209961,1872.949951,1957.310059,1957.310059,0
2022-10-03,1991.880005,2047.540039,1972.430054,2041.959961,2041.959961,0
2022-10-04,2071.189941,2079.669922,2016.589966,2046.420044,2046.420044,0
2022-10-05,2041.500000,2045.619995,1971.910034,2029.880005,2029.880005,0
2022-10-06,2027.300049,2053.860107,2015.089966,2020.630005,2020.630005,0
2022-10-07,2012.949951,2012.949951,1939.540039,1944.750000,1944.750000,0
2022-10-10,1783.660034,1917.910034,1775.040039,1916.969971,1916.969971,0
2022-10-11,1928.739990,1952.800049,1909.109985,1949.459961,1949.459961,0
2022-10-12,1965.390015,1974.589966,1937.930054,1951.650024,1951.650024,0
2022-10-13,1950.239990,1975.839966,1941.180054,1955.199951,1955.199951,0
2022-10-14,1963.380005,1965.770020,1933.290039,1950.979980,1950.979980,0
2022-10-17,1958.180054,2013.609985,1955.699951,2012.849976,2012.849976,0
2022-10-18,2031.560059,2039.670044,1999.380005,2032.400024,2032.400024,0
2022-10-19,1986.670044,2006.060059,1953.739990,1978.400024,1978.400024,0
2022-10-20,1998.739990,2032.579956,1991.089966,2025.510010,2025.510010,0
2022-10-21,2026.439941,2049.000000,2000.680054,2043.709961,2043.709961,0
2022-10-24,2070.360107,2088.310059,2048.370117,2063.949951,2063.949951,0
2022-10-25,2066.280029,2130.649902,2058.090088,2130.649902,2130.649902,0
2022-10-26,2131.179932,2144.560059,2093.120117,2120.580078,2120.580078,0
2022-10-27,2133.810059,2164.639893,2123.570068,2164.639893,2164.639893,0
2022-10-28,2154.280029,2171.879883,2130.750000,2167.699951,2167.699951,0
2022-10-31,2173.000000,2184.379883,2155.750000,2166.610107,2166.610107,0
2022-11-01,2179.149902,2185.600098,2161.179932,2174.350098,2174.350098,0
2022-11-02,2178.250000,2184.889893,2160.560059,2173.840088,2173.840088,0
2022-11-03,2145.540039,2156.780029,2123.320068,2155.919922,2155.919922,0
2022-11-07,2176.330078,2208.780029,2172.340088,2208.780029,2208.780029,0
2022-11-08,2213.389893,2221.129883,2188.219971,2207.199951,2207.199951,0
2022-11-09,2201.060059,2205.919922,2166.419922,2166.560059,2166.560059,0
2022-11-10,2167.959961,2211.209961,2161.570068,2210.020020,2210.020020,0
2022-11-11,2221.679932,2224.969971,2204.330078,2217.439941,2217.439941,0
2022-11-14,2230.800049,2245.899902,2221.310059,2244.770020,2244.770020,0
2022-11-15,2249.219971,2254.939941,2211.189941,2223.260010,2223.260010,0
2022-11-16,2199.100098,2232.830078,2191.949951,2227.189941,2227.189941,0
2022-11-17,2227.540039,2235.760010,2200.110107,2212.929932,2212.929932,0
2022-11-18,2208.389893,2211.699951,2189.929932,2206.320068,2206.320068,0
2022-11-21,2204.899902,2204.899902,2161.350098,2166.310059,2166.310059,0
2022-11-22,2179.760010,2200.060059,2169.620117,2196.040039,2196.040039,0
2022-11-23,2196.239990,2217.399902,2180.639893,2211.889893,2211.889893,0
2022-11-24,2214.139893,2225.919922,2206.120117,2210.949951,2210.949951,0
2022-11-25,2209.310059,2211.100098,2190.669922,2195.169922,2195.169922,0
2022-11-28,2180.320068,2182.159912,2163.439941,2177.449951,2177.449951,0
2022-11-29,2180.649902,2191.439941,2178.340088,2185.320068,2185.320068,0
2022-11-30,2184.270020,2184.270020,2172.669922,2174.530029,2174.530029,0
2022-12-01,2189.649902,2193.409912,2183.570068,2187.290039,2187.290039,0
2022-12-02,2189.189941,2189.350098,2173.479980,2180.439941,2180.439941,0
2022-12-05,2179.790039,2210.699951,2174.169922,2208.280029,2208.280029,0
2022-12-06,2204.510010,2208.360107,2184.649902,2196.239990,2196.239990,0
2022-12-07,2185.010010,2193.709961,2166.770020,2192.879883,2192.879883,0
2022-12-08,2196.169922,2197.770020,2174.570068,2184.429932,2184.429932,0
2022-12-09,2178.929932,2183.969971,2169.040039,2177.850098,2177.850098,0
2022-12-12,2178.330078,2185.489990,2163.330078,2173.159912,2173.159912,0
2022-12-13,2175.290039,2177.949951,2154.520020,2174.379883,2174.379883,0
2022-12-14,2171.120117,2171.310059,2154.649902,2159.810059,2159.810059,0
2022-12-15,2151.689941,2151.689941,2115.209961,2126.800049,2126.800049,0
2022-12-16,2118.429932,2135.790039,2116.080078,2132.750000,2132.750000,0
2022-12-19,2131.330078,2139.070068,2109.560059,2129.979980,2129.979980,0
2022-12-20,2071.100098,2119.370117,2070.580078,2119.370117,2119.370117,0
2022-12-21,2135.409912,2139.489990,2102.239990,2116.129883,2116.129883,0
2022-12-22,2124.370117,2134.479980,2114.909912,2122.909912,2122.909912,0
2022-12-23,2121.989990,2128.270020,2110.590088,2124.020020,2124.020020,0
2022-12-26,2126.399902,2139.780029,2126.399902,2139.209961,2139.209961,0
2022-12-27,2142.080078,2154.350098,2138.110107,2150.919922,2150.919922,0
2022-12-28,2150.120117,2152.469971,2136.679932,2139.770020,2139.770020,0
2022-12-29,2135.909912,2149.939941,2134.479980,2147.060059,2147.060059,0
2022-12-30,2149.830078,2154.469971,2139.790039,2154.120117,2154.120117,0
2023-01-03,2157.179932,2174.229980,2157.179932,2172.679932,2172.679932,0
2023-01-04,2171.540039,2179.560059,2162.060059,2168.419922,2168.419922,0
2023-01-05,2170.399902,2171.939941,2154.159912,2156.669922,2156.669922,0
2023-01-06,2157.320068,2160.080078,2153.320068,2156.389893,2156.389893,0
2023-01-09,2163.429932,2169.709961,2162.010010,2163.500000,2163.500000,0
2023-01-10,2162.699951,2162.919922,2145.139893,2159.510010,2159.510010,0
2023-01-11,2156.280029,2190.399902,2153.550049,2186.979980,2186.979980,0
2023-01-12,2193.530029,2194.800049,2177.360107,2185.929932,2185.929932,0
2023-01-13,2188.600098,2204.179932,2179.820068,2199.939941,2199.939941,0
2023-01-16,2204.639893,2224.899902,2204.459961,2224.899902,2224.899902,0
2023-01-17,2225.260010,2226.489990,2196.840088,2196.840088,2196.840088,0
2023-01-18,2188.899902,2206.659912,2177.649902,2196.260010,2196.260010,0
2023-01-19,2190.020020,2193.929932,2162.110107,2168.830078,2168.830078,0
2023-01-20,2167.610107,2173.709961,2154.370117,2166.689941,2166.689941,0
2023-01-23,2167.919922,2186.850098,2164.889893,2185.310059,2185.310059,0
2023-01-24,2191.639893,2199.290039,2172.750000,2172.750000,2172.750000,0
2023-01-25,2168.479980,2176.610107,2160.760010,2170.149902,2170.149902,0
2023-01-26,2181.959961,2183.770020,2166.919922,2166.919922,2166.919922,0
2023-01-27,2174.850098,2189.350098,2167.330078,2189.350098,2189.350098,0
2023-01-30,2193.989990,2204.409912,2189.120117,2204.409912,2204.409912,0
2023-01-31,2203.570068,2225.600098,2202.760010,2225.600098,2225.600098,0
2023-02-01,2232.020020,2247.120117,2224.949951,2230.149902,2230.149902,0
2023-02-02,2243.040039,2249.560059,2228.560059,2243.540039,2243.540039,0
2023-02-03,2239.100098,2253.699951,2216.629883,2248.300049,2248.300049,0
2023-02-06,2245.929932,2276.500000,2243.770020,2272.370117,2272.370117,0
2023-02-07,2281.689941,2290.510010,2262.300049,2267.689941,2267.689941,0
2023-02-08,2273.590088,2283.489990,2244.520020,2251.969971,2251.969971,0
2023-02-09,2258.969971,2269.959961,2241.020020,2262.449951,2262.449951,0
2023-02-10,2253.510010,2264.389893,2249.620117,2261.580078,2261.580078,0
2023-02-13,2262.649902,2271.000000,2261.370117,2264.270020,2264.270020,0
2023-02-14,2256.590088,2256.959961,2225.939941,2232.229980,2232.229980,0
2023-02-15,2216.689941,2216.689941,2164.699951,2166.459961,2166.459961,0
2023-02-16,2169.389893,2186.639893,2150.169922,2153.959961,2153.959961,0
2023-02-17,2157.500000,2180.959961,2147.310059,2168.879883,2168.879883,0
2023-02-20,2172.530029,2186.389893,2140.780029,2183.570068,2183.570068,0
2023-02-21,2184.600098,2227.820068,2184.510010,2212.419922,2212.419922,0
2023-02-22,2215.429932,2215.580078,2194.989990,2212.399902,2212.399902,0
2023-02-24,2209.100098,2223.229980,2202.250000,2208.030029,2208.030029,0
2023-02-27,2194.389893,2241.100098,2188.949951,2241.100098,2241.100098,0
2023-02-28,2246.260010,2258.679932,2239.590088,2253.159912,2253.159912,0
2023-03-01,2258.889893,2287.479980,2255.449951,2279.649902,2279.649902,0
2023-03-02,2284.870117,2286.270020,2235.429932,2254.300049,2254.300049,0
2023-03-03,2250.120117,2273.520020,2249.810059,2272.199951,2272.199951,0
2023-03-06,2286.199951,2297.860107,2283.399902,2294.120117,2294.120117,0
2023-03-07,2294.320068,2298.929932,2281.459961,2295.600098,2295.600098,0
2023-03-09,2295.030029,2302.100098,2278.949951,2290.139893,2290.139893,0
2023-03-10,2272.610107,2283.179932,2266.330078,2276.250000,2276.250000,0
2023-03-13,2279.129883,2289.699951,2250.139893,2269.469971,2269.469971,0
2023-03-14,2266.780029,2290.320068,2261.649902,2290.320068,2290.320068,0
2023-03-15,2287.159912,2295.060059,2257.000000,2262.070068,2262.070068,0
2023-03-16,2262.610107,2269.010010,2236.770020,2258.219971,2258.219971,0
2023-03-17,2284.780029,2322.780029,2275.479980,2322.780029,2322.780029,0
2023-03-20,2337.830078,2397.159912,2332.800049,2397.159912,2397.159912,0
2023-03-21,2417.429932,2431.229980,2383.080078,2398.149902,2398.149902,0
2023-03-22,2387.810059,2398.760010,2374.459961,2393.879883,2393.879883,0
2023-03-23,2386.699951,2396.500000,2379.879883,2388.350098,2388.350098,0
2023-03-24,2386.530029,2394.030029,2384.290039,2391.530029,2391.530029,0
2023-03-27,2400.840088,2440.679932,2400.840088,2440.679932,2440.679932,0
2023-03-28,2453.260010,2458.370117,2421.389893,2442.189941,2442.189941,0
2023-03-29,2449.959961,2468.479980,2437.520020,2460.870117,2460.870117,0
2023-03-30,2458.060059,2467.969971,2450.459961,2465.929932,2465.929932,0
