loss,accuracy,val_loss,val_accuracy,time,batch_size
15.603251457214355,0.013605441898107529,15.289154052734375,0.018018018454313278,0.0,
3.330627679824829,0.004535147454589605,1.8526949882507324,0.009009009227156639,0.9457919597625732,2.0
2.104133129119873,0.004535147454589605,1.4694898128509521,0.018018018454313278,0.5070533752441406,2.0
1.8844558000564575,0.013605441898107529,1.2922930717468262,0.027027027681469917,0.4386410713195801,2.0
1.7181490659713745,0.03628117963671684,1.2937284708023071,0.0,0.4889364242553711,2.0
1.62297523021698,0.00907029490917921,1.3455601930618286,0.045045044273138046,0.4537348747253418,2.0
1.546636700630188,0.022675737738609314,1.163291335105896,0.009009009227156639,0.5618653297424316,2.0
1.4752782583236694,0.024943310767412186,1.2041999101638794,0.054054055362939835,0.4416544437408447,2.0
1.4325733184814453,0.01814058981835842,1.2037307024002075,0.036036036908626556,0.4890589714050293,2.0
1.3679715394973755,0.022675737738609314,1.0780752897262573,0.027027027681469917,0.5176360607147217,2.0
1.3292821645736694,0.020408162847161293,1.0274146795272827,0.018018018454313278,0.5129506587982178,2.0
1.2599109411239624,0.024943310767412186,1.0703222751617432,0.018018018454313278,0.5362889766693115,2.0
1.2160155773162842,0.02947845868766308,0.9715122580528259,0.009009009227156639,0.5888574123382568,2.0
1.1656666994094849,0.0476190485060215,0.912666380405426,0.009009009227156639,0.5029375553131104,2.0
1.1320387125015259,0.02947845868766308,0.8653496503829956,0.0,0.5699946880340576,2.0
1.077329158782959,0.03401360660791397,0.9384939670562744,0.027027027681469917,0.4586453437805176,2.0
1.0317001342773438,0.040816325694322586,0.7975479960441589,0.018018018454313278,0.4700794219970703,2.0
0.9992015361785889,0.038548752665519714,0.7741903066635132,0.009009009227156639,0.46022629737854004,2.0
0.9322450757026672,0.0634920671582222,0.7232550382614136,0.027027027681469917,0.4517967700958252,2.0
0.8859938979148865,0.03628117963671684,0.709548830986023,0.018018018454313278,0.4838266372680664,2.0
0.8904572129249573,0.04535147547721863,0.6999044418334961,0.045045044273138046,0.45505237579345703,2.0
0.851067304611206,0.054421767592430115,0.6673219799995422,0.036036036908626556,0.434126615524292,2.0
0.8119491338729858,0.027210883796215057,0.7849099636077881,0.009009009227156639,0.503453254699707,2.0
0.8023041486740112,0.07482992857694626,0.6123815774917603,0.027027027681469917,0.45243287086486816,2.0
0.730987012386322,0.06575963646173477,0.5608147978782654,0.027027027681469917,0.5196042060852051,2.0
0.7411276698112488,0.06122449040412903,0.5694146156311035,0.018018018454313278,0.5384676456451416,2.0
0.6951190829277039,0.05215419456362724,0.5202481746673584,0.009009009227156639,0.5199136734008789,2.0
0.6961801648139954,0.056689340621232986,0.6913923025131226,0.018018018454313278,0.5599031448364258,2.0
0.6844528317451477,0.054421767592430115,0.525677502155304,0.027027027681469917,0.529503345489502,2.0
0.6572846174240112,0.06802721321582794,0.48137369751930237,0.018018018454313278,0.5052704811096191,2.0
0.6719322800636292,0.07029478251934052,0.48648425936698914,0.0,0.5069832801818848,2.0
0.621833086013794,0.0476190485060215,0.47322016954421997,0.045045044273138046,0.5291264057159424,2.0
0.6558094620704651,0.04535147547721863,0.5839157104492188,0.027027027681469917,0.655794620513916,2.0
0.6104075908660889,0.06802721321582794,0.458158016204834,0.027027027681469917,0.6677708625793457,2.0
0.6134053468704224,0.05215419456362724,0.4453001320362091,0.027027027681469917,0.6406307220458984,2.0
0.5971732139587402,0.06122449040412903,0.45726197957992554,0.054054055362939835,0.6035351753234863,2.0
0.5978261828422546,0.07482992857694626,0.4608251452445984,0.045045044273138046,0.5934638977050781,2.0
0.5832487940788269,0.06802721321582794,0.4674777686595917,0.054054055362939835,0.5855801105499268,2.0
0.554191529750824,0.07256235927343369,0.45560595393180847,0.027027027681469917,0.5889816284179688,2.0
0.557464063167572,0.06122449040412903,0.42442941665649414,0.027027027681469917,0.6662938594818115,2.0
0.551323652267456,0.054421767592430115,0.4054109752178192,0.018018018454313278,0.6736340522766113,2.0
0.5481351017951965,0.07482992857694626,0.38827016949653625,0.018018018454313278,0.7683467864990234,2.0
0.5603034496307373,0.06575963646173477,0.3956702947616577,0.018018018454313278,0.692051887512207,2.0
0.5406349301338196,0.09297052025794983,0.43031880259513855,0.027027027681469917,0.681243896484375,2.0
0.5422149896621704,0.07029478251934052,0.4044899046421051,0.06306306272745132,0.6543178558349609,2.0
0.5251560807228088,0.0634920671582222,0.3923262655735016,0.07207207381725311,0.5882837772369385,2.0
0.5167050957679749,0.07256235927343369,0.3734411895275116,0.027027027681469917,0.5772476196289062,2.0
0.5305739045143127,0.05895691737532616,0.3879244029521942,0.036036036908626556,0.6290316581726074,2.0
0.5192506909370422,0.08390022814273834,0.37240466475486755,0.027027027681469917,0.5897266864776611,2.0
0.5095389485359192,0.07029478251934052,0.3469439744949341,0.06306306272745132,0.6978292465209961,2.0
0.5059452056884766,0.0793650820851326,0.40121227502822876,0.027027027681469917,0.5869255065917969,2.0
0.5161838531494141,0.06575963646173477,0.3593926727771759,0.036036036908626556,0.5806353092193604,2.0
0.496576189994812,0.07256235927343369,0.34707894921302795,0.0810810774564743,0.5810244083404541,2.0
0.4982885718345642,0.056689340621232986,0.3648131787776947,0.045045044273138046,0.6393749713897705,2.0
0.5064442753791809,0.07029478251934052,0.35709697008132935,0.027027027681469917,0.6449432373046875,2.0
0.49721959233283997,0.08616779744625092,0.3550397753715515,0.009009009227156639,0.7030534744262695,2.0
0.5044246912002563,0.07482992857694626,0.33799293637275696,0.045045044273138046,0.6917710304260254,2.0
0.4772242605686188,0.08616779744625092,0.3302061855792999,0.018018018454313278,0.7577435970306396,2.0
0.4980660080909729,0.095238097012043,0.32128027081489563,0.018018018454313278,0.6287975311279297,2.0
0.48078787326812744,0.06575963646173477,0.32781532406806946,0.045045044273138046,0.5923099517822266,2.0
0.4596313238143921,0.05895691737532616,0.31708285212516785,0.018018018454313278,0.5872588157653809,2.0
0.45718637108802795,0.09070295095443726,0.346101850271225,0.009009009227156639,0.6097803115844727,2.0
0.494571715593338,0.08390022814273834,0.3393090069293976,0.018018018454313278,0.5870866775512695,2.0
0.473514199256897,0.07029478251934052,0.3708955645561218,0.07207207381725311,0.6434922218322754,2.0
