loss,accuracy,val_loss,val_accuracy,time,batch_size
13.3264799118042,0.0476190485060215,13.608110427856445,0.045045044273138046,0.0,
3.251796007156372,0.013605441898107529,1.607541799545288,0.06306306272745132,1.2177541255950928,2.0
2.071536064147949,0.013605441898107529,1.3196741342544556,0.036036036908626556,0.6001222133636475,2.0
1.8434361219406128,0.022675737738609314,1.4184062480926514,0.036036036908626556,0.7097256183624268,2.0
1.6595097780227661,0.01587301678955555,1.3705947399139404,0.009009009227156639,0.6062800884246826,2.0
1.5844565629959106,0.01587301678955555,1.3903578519821167,0.018018018454313278,0.6575314998626709,2.0
1.510881781578064,0.020408162847161293,1.224051833152771,0.027027027681469917,0.5735254287719727,2.0
1.4697206020355225,0.024943310767412186,1.1305828094482422,0.027027027681469917,0.5223760604858398,2.0
1.3772231340408325,0.022675737738609314,1.1038471460342407,0.06306306272745132,0.49236416816711426,2.0
1.327161431312561,0.0317460335791111,1.0602902173995972,0.054054055362939835,0.6189560890197754,2.0
1.2704238891601562,0.040816325694322586,1.0106364488601685,0.036036036908626556,0.47034168243408203,2.0
1.2099640369415283,0.03401360660791397,1.0039916038513184,0.027027027681469917,0.5244760513305664,2.0
1.182428240776062,0.0317460335791111,0.9495236277580261,0.054054055362939835,0.5411093235015869,2.0
1.1257500648498535,0.04308389872312546,0.8959205746650696,0.036036036908626556,0.4961214065551758,2.0
1.0836784839630127,0.03401360660791397,0.9818029999732971,0.027027027681469917,0.5550062656402588,2.0
1.0659565925598145,0.027210883796215057,0.8185531497001648,0.036036036908626556,0.4721486568450928,2.0
0.9793606996536255,0.027210883796215057,0.7903038263320923,0.036036036908626556,0.4716930389404297,2.0
0.941741406917572,0.03401360660791397,0.7442604899406433,0.045045044273138046,0.6881341934204102,2.0
0.9276281595230103,0.03401360660791397,0.694625973701477,0.036036036908626556,0.8373386859893799,2.0
0.8696635961532593,0.0476190485060215,0.7358278036117554,0.018018018454313278,0.8368291854858398,2.0
0.809497594833374,0.04535147547721863,0.7580053210258484,0.036036036908626556,0.973283052444458,2.0
0.847831130027771,0.0317460335791111,0.6495566964149475,0.036036036908626556,0.9139223098754883,2.0
0.7935524582862854,0.0476190485060215,0.583464503288269,0.06306306272745132,0.8873865604400635,2.0
0.7578288912773132,0.038548752665519714,0.5868028998374939,0.045045044273138046,0.9536857604980469,2.0
0.7177811861038208,0.04535147547721863,0.6457231044769287,0.045045044273138046,0.969851016998291,2.0
0.7195649147033691,0.0476190485060215,0.5330866575241089,0.036036036908626556,0.953815221786499,2.0
0.6806085109710693,0.0317460335791111,0.5424469709396362,0.06306306272745132,0.784029483795166,2.0
0.6929377317428589,0.056689340621232986,0.505781352519989,0.045045044273138046,0.8698320388793945,2.0
0.6691540479660034,0.03401360660791397,0.6026051044464111,0.018018018454313278,0.7484488487243652,2.0
0.6445825695991516,0.040816325694322586,0.49402251839637756,0.036036036908626556,0.7841141223907471,2.0
0.6072435975074768,0.05215419456362724,0.47445476055145264,0.054054055362939835,0.866976261138916,2.0
0.6322102546691895,0.0317460335791111,0.5002700090408325,0.045045044273138046,0.816281795501709,2.0
