loss,accuracy,val_loss,val_accuracy,time,batch_size
15.185885429382324,0.0,14.414281845092773,0.0,0.0,
4.0730133056640625,0.029629629105329514,1.6545367240905762,0.029411764815449715,0.6256024837493896,2.0
2.22757887840271,0.007407407276332378,1.412795901298523,0.0,0.1699085235595703,2.0
1.872507929801941,0.007407407276332378,1.1322840452194214,0.0,0.17563486099243164,2.0
1.6316319704055786,0.02222222276031971,1.1499316692352295,0.05882352963089943,0.17205381393432617,2.0
1.5140461921691895,0.04444444552063942,1.12420654296875,0.0,0.18966221809387207,2.0
1.4117761850357056,0.02222222276031971,0.9001702666282654,0.05882352963089943,0.22420954704284668,2.0
1.3609412908554077,0.02222222276031971,0.9806370735168457,0.05882352963089943,0.22234582901000977,2.0
1.3100250959396362,0.0,1.0688432455062866,0.05882352963089943,0.21503543853759766,2.0
1.2700345516204834,0.014814814552664757,0.8499836921691895,0.0882352963089943,0.20347833633422852,2.0
1.2541189193725586,0.03703703731298447,0.819885790348053,0.029411764815449715,0.20776677131652832,2.0
1.2116761207580566,0.0,0.9114164710044861,0.029411764815449715,0.2260267734527588,2.0
1.1759458780288696,0.029629629105329514,0.850456714630127,0.0882352963089943,0.2436206340789795,2.0
1.1641511917114258,0.029629629105329514,0.8738693594932556,0.05882352963089943,0.21146035194396973,2.0
1.1773982048034668,0.03703703731298447,0.8631560802459717,0.05882352963089943,0.20598793029785156,2.0
1.118812918663025,0.03703703731298447,1.0508217811584473,0.05882352963089943,0.21519780158996582,2.0
1.0733146667480469,0.03703703731298447,0.8764540553092957,0.0882352963089943,0.2129056453704834,2.0
1.0356332063674927,0.007407407276332378,0.7846339344978333,0.05882352963089943,0.21085572242736816,2.0
1.037886381149292,0.02222222276031971,0.7962517142295837,0.05882352963089943,0.23012614250183105,2.0
1.092976689338684,0.03703703731298447,0.7655192017555237,0.05882352963089943,0.21762704849243164,2.0
0.9870707392692566,0.03703703731298447,0.7906777858734131,0.0882352963089943,0.21094703674316406,2.0
0.9618579745292664,0.02222222276031971,0.7583720684051514,0.05882352963089943,0.21101021766662598,2.0
0.9710263609886169,0.04444444552063942,0.7663800716400146,0.029411764815449715,0.20314455032348633,2.0
0.9726331830024719,0.03703703731298447,0.8098680973052979,0.05882352963089943,0.20709657669067383,2.0
